ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Full laden,Rigid (>17 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,2.17139,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Full laden,Rigid (>3.5 - 7.5 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,0.64653,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Full laden,Rigid (>3.5 - 7.5 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.04049,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Full laden,Rigid (>7.5 tonnes-17 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,0.85138,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Full laden,Rigid (>7.5 tonnes-17 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.37016,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,All artics,Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,1.00314,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,All artics,Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.6144,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,All HGVs,Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,0.99432,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,All HGVs,Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.6002,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,All rigids,Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,0.9807,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,All rigids,Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.57828,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>3.5 - 33t),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,0.92901,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>3.5 - 33t),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.49508,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>33t),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,1.00633,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>33t),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.61952,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Rigid (>17 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,1.14527,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Rigid (>17 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.84314,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Rigid (>3.5 - 7.5 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,0.59909,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Rigid (>3.5 - 7.5 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,0.96414,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Rigid (>7.5 tonnes-17 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,km,0.7576,,2023
mobile-combustion,vehicle-type-method,vehicle,HGVs refrigerated|Diesel - Half laden,Rigid (>7.5 tonnes-17 tonnes),Refrigerated road vehicles with maximum weight exceeding 3.5 tonnes.,mile,1.21925,,2023
mobile-combustion,vehicle-type-method,vehicle,Motorbike,Average,Unknown engine size,km,"0,11355",,
mobile-combustion,vehicle-type-method,vehicle,Motorbike,Average,Unknown engine size,mile,"0,18274",,
mobile-combustion,vehicle-type-method,vehicle,Motorbike,Large,500cc +,km,"0,13245",,
mobile-combustion,vehicle-type-method,vehicle,Motorbike,Large,500cc +,mile,"0,21315",,
mobile-combustion,vehicle-type-method,vehicle,Motorbike,Medium,125cc to 500cc,km,"0,1009",,
mobile-combustion,vehicle-type-method,vehicle,Motorbike,Medium,125cc to 500cc,mile,"0,16237",,
mobile-combustion,vehicle-type-method,vehicle,Motorbike,Small,Mopeds/scooters up to 125cc.,km,"0,08306",,
mobile-combustion,vehicle-type-method,vehicle,Motorbike,Small,Mopeds/scooters up to 125cc.,mile,"0,13369",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Battery,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,,,,
mobile-combustion,vehicle-type-method,vehicle,Vans|Battery,Class I (up to 1.305 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,,,,
mobile-combustion,vehicle-type-method,vehicle,Vans|Battery,Class II (1.305 to 1.74 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,,,,
mobile-combustion,vehicle-type-method,vehicle,Vans|Battery,Class III (1.74 to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,,,,
mobile-combustion,vehicle-type-method,vehicle,Vans|CNG,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,23575",,
mobile-combustion,vehicle-type-method,vehicle,Vans|CNG,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,37939",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Diesel,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,23156",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Diesel,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,37268",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Diesel,Class I (up to 1.305 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,14189",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Diesel,Class I (up to 1.305 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,22836",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Diesel,Class II (1.305 to 1.74 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,17513",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Diesel,Class II (1.305 to 1.74 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,28186",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Diesel,Class III (1.74 to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,25481",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Diesel,Class III (1.74 to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,4101",,
mobile-combustion,vehicle-type-method,vehicle,Vans|LPG,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,25924",,
mobile-combustion,vehicle-type-method,vehicle,Vans|LPG,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,41721",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Petrol,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,21332",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Petrol,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,3433",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Petrol,Class I (up to 1.305 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,19687",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Petrol,Class I (up to 1.305 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,31683",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Petrol,Class II (1.305 to 1.74 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,20461",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Petrol,Class II (1.305 to 1.74 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,32928",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Petrol,Class III (1.74 to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,32607",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Petrol,Class III (1.74 to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,52475",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Unknown fuel,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,km,"0,23099",,
mobile-combustion,vehicle-type-method,vehicle,Vans|Unknown fuel,Average (up to 3.5 tonnes),Large goods vehicles (vans up to 3.5 tonnes).,mile,"0,37174",,
